image,class,confidence,iou,gt_mask_coverage_%,pred_mask_coverage_%,status
24943456_0002.jpg,ygo_card,0.9659,0.9827,31.82,32.31,ok
25005816_0000.jpg,ygo_card,0.9505,0.9875,43.83,44.28,ok
25005816_0001.jpg,ygo_card,0.9605,0.9902,45.33,45.54,ok
25005816_0002.jpg,ygo_card,0.9622,0.9886,48.28,48.8,ok
25231813_0000.jpg,ygo_card,0.9565,0.9896,33.94,34.24,ok
25231813_0001.jpg,ygo_card,0.9643,0.9834,37.05,37.66,ok
25231813_0002.jpg,ygo_card,0.9609,0.9883,41.1,41.53,ok
25236056_0000.jpg,ygo_card,0.9528,0.987,40.66,41.12,ok
25236056_0001.jpg,ygo_card,0.9599,0.9873,55.75,56.4,ok
25236056_0002.jpg,ygo_card,0.9654,0.9893,50.82,51.09,ok
25397880_0000.jpg,ygo_card,0.9674,0.9917,44.59,44.89,ok
25397880_0001.jpg,ygo_card,0.9559,0.9875,49.62,50.21,ok
25397880_0002.jpg,ygo_card,0.9636,0.9834,36.22,36.78,ok
25551951_0000.jpg,ygo_card,0.9542,0.9847,31.15,31.6,ok
25551951_0001.jpg,ygo_card,0.961,0.9878,44.69,45.21,ok
25551951_0002.jpg,ygo_card,0.9615,0.9824,25.21,25.62,ok
25784595_0000.jpg,ygo_card,0.9588,0.9863,24.74,24.92,ok
25784595_0001.jpg,ygo_card,0.9656,0.9791,25.92,26.38,ok
25784595_0002.jpg,ygo_card,0.9637,0.9836,43.2,43.88,ok
25800447_0000.jpg,ygo_card,0.9657,0.9814,26.63,27.01,ok
25800447_0001.jpg,ygo_card,0.9592,0.9847,45.96,46.62,ok
25800447_0002.jpg,ygo_card,0.9616,0.9875,25.87,26.09,ok
25824484_0000.jpg,ygo_card,0.9638,0.9877,47.76,48.3,ok
25824484_0001.jpg,ygo_card,0.9586,0.9909,49.1,49.45,ok
25824484_0002.jpg,ygo_card,0.9563,0.9761,30.0,30.72,ok
26118970_0000.jpg,ygo_card,0.9675,0.984,32.54,32.76,ok
26118970_0001.jpg,ygo_card,0.9601,0.9763,32.14,32.82,ok
26118970_0002.jpg,ygo_card,0.9596,0.9877,29.35,29.58,ok
26372118_0000.jpg,ygo_card,0.9613,0.9805,40.68,41.26,ok
26372118_0001.jpg,ygo_card,0.9586,0.9834,32.82,33.32,ok
26372118_0002.jpg,ygo_card,0.9645,0.9834,30.18,30.62,ok
26684111_0000.jpg,ygo_card,0.9638,0.9819,38.11,38.78,ok
26684111_0001.jpg,ygo_card,0.968,0.9893,52.11,52.6,ok
26684111_0002.jpg,ygo_card,0.969,0.9802,28.14,28.61,ok
26773909_0000.jpg,ygo_card,0.9613,0.9843,39.72,40.29,ok
26773909_0001.jpg,ygo_card,0.9648,0.9881,52.3,52.82,ok
26773909_0002.jpg,ygo_card,0.9554,0.9892,38.4,38.71,ok
26914168_0000.jpg,ygo_card,0.9591,0.9901,45.42,45.81,ok
26914168_0001.jpg,ygo_card,0.9639,0.9893,57.99,58.53,ok
26914168_0002.jpg,ygo_card,0.9546,0.9909,46.04,46.37,ok
27240101_0000.jpg,ygo_card,0.9451,0.9899,34.56,34.86,ok
27240101_0001.jpg,ygo_card,0.9522,0.992,40.73,40.86,ok
27240101_0002.jpg,ygo_card,0.9612,0.9837,33.78,34.3,ok
27268998_0000.jpg,ygo_card,0.9584,0.9898,46.32,46.71,ok
27268998_0001.jpg,ygo_card,0.9598,0.9814,36.53,37.19,ok
27268998_0002.jpg,ygo_card,0.9584,0.9848,44.04,44.69,ok
27527047_0000.jpg,ygo_card,0.963,0.9877,40.69,41.14,ok
27527047_0001.jpg,ygo_card,0.9582,0.9893,45.33,45.6,ok
27527047_0002.jpg,ygo_card,0.9581,0.9876,38.13,38.55,ok
27762803_0000.jpg,ygo_card,0.9695,0.9791,23.77,24.24,ok
27762803_0001.jpg,ygo_card,0.9599,0.9848,22.75,23.0,ok
27762803_0002.jpg,ygo_card,0.956,0.9876,37.23,37.61,ok
2792265_0000.jpg,ygo_card,0.9609,0.99,48.22,48.62,ok
2792265_0001.jpg,ygo_card,0.9673,0.9867,42.57,43.04,ok
2792265_0002.jpg,ygo_card,0.9615,0.9867,39.51,39.95,ok
27927359_0000.jpg,ygo_card,0.9609,0.9863,47.54,48.14,ok
27927359_0001.jpg,ygo_card,0.9651,0.9872,47.69,48.02,ok
27927359_0002.jpg,ygo_card,0.9608,0.9868,24.88,25.09,ok
28106077_0000.jpg,ygo_card,0.9679,0.9822,25.66,26.04,ok
28106077_0001.jpg,ygo_card,0.9486,0.9855,27.43,27.68,ok
28106077_0002.jpg,ygo_card,0.9526,0.9884,30.62,30.86,ok
282886_0000.jpg,ygo_card,0.9663,0.9888,46.98,47.39,ok
282886_0001.jpg,ygo_card,0.9652,0.9838,27.99,28.39,ok
282886_0002.jpg,ygo_card,0.9558,0.9854,56.39,57.2,ok
28565527_0000.jpg,ygo_card,0.9647,0.9862,31.69,32.11,ok
28565527_0001.jpg,ygo_card,0.9635,0.9855,39.17,39.62,ok
28565527_0002.jpg,ygo_card,0.9607,0.9854,40.06,40.64,ok
28770951_0000.jpg,ygo_card,0.9606,0.9875,40.72,41.15,ok
28770951_0001.jpg,ygo_card,0.9591,0.9857,44.86,45.4,ok
28770951_0002.jpg,ygo_card,0.9574,0.9851,24.44,24.73,ok
28803166_0000.jpg,ygo_card,0.9648,0.9895,47.91,48.37,ok
28803166_0001.jpg,ygo_card,0.9415,0.9837,43.6,44.28,ok
28803166_0002.jpg,ygo_card,0.9554,0.9911,50.32,50.46,ok
29088922_0000.jpg,ygo_card,0.9579,0.9836,24.2,24.57,ok
29088922_0001.jpg,ygo_card,0.9467,0.991,53.63,54.07,ok
29088922_0002.jpg,ygo_card,0.9591,0.987,48.95,49.58,ok
29155212_0000.jpg,ygo_card,0.9613,0.9921,38.21,38.46,ok
29155212_0001.jpg,ygo_card,0.9615,0.9841,34.38,34.33,ok
29155212_0002.jpg,ygo_card,0.963,0.9886,50.22,50.76,ok
29216198_0000.jpg,ygo_card,0.9602,0.9878,48.09,48.55,ok
29216198_0001.jpg,ygo_card,0.9639,0.9839,31.73,32.13,ok
29216198_0002.jpg,ygo_card,0.9689,0.9902,35.97,36.22,ok
29223325_0000.jpg,ygo_card,0.9505,0.9845,39.8,40.39,ok
29223325_0001.jpg,ygo_card,0.9613,0.983,26.48,26.81,ok
29223325_0002.jpg,ygo_card,0.9564,0.9836,34.63,35.0,ok
29508346_0000.jpg,ygo_card,0.9612,0.9865,34.27,34.72,ok
29508346_0001.jpg,ygo_card,0.9603,0.9866,37.38,37.87,ok
29508346_0002.jpg,ygo_card,0.958,0.9861,44.18,44.77,ok
29716911_0000.jpg,ygo_card,0.9629,0.9838,42.4,42.97,ok
29716911_0001.jpg,ygo_card,0.9672,0.9887,39.68,40.05,ok
29716911_0002.jpg,ygo_card,0.9581,0.9884,41.8,42.25,ok
29934351_0000.jpg,ygo_card,0.9625,0.9877,40.21,40.6,ok
29934351_0001.jpg,ygo_card,0.9614,0.9913,41.51,41.81,ok
29934351_0002.jpg,ygo_card,0.9563,0.9853,49.59,50.3,ok
29942771_0000.jpg,ygo_card,0.9549,0.9751,25.18,25.77,ok
29942771_0001.jpg,ygo_card,0.964,0.9859,38.0,38.39,ok
29942771_0002.jpg,ygo_card,0.9644,0.9814,28.56,29.06,ok
29948642_0000.jpg,ygo_card,0.9601,0.9779,25.87,26.42,ok
29948642_0001.jpg,ygo_card,0.9625,0.9847,26.7,27.05,ok
29948642_0002.jpg,ygo_card,0.964,0.9819,41.86,42.63,ok
300204001_0000.jpg,ygo_card,0.9638,0.9872,33.45,33.78,ok
300204001_0001.jpg,ygo_card,0.9646,0.9885,27.92,28.22,ok
300204001_0002.jpg,ygo_card,0.9506,0.9904,39.45,39.68,ok
300302004_0000.jpg,ygo_card,0.9675,0.9855,27.16,27.47,ok
300302004_0001.jpg,ygo_card,0.9614,0.9875,47.42,47.98,ok
300302004_0002.jpg,ygo_card,0.9453,0.9853,40.12,40.7,ok
300302042_0000.jpg,ygo_card,0.9589,0.9836,28.28,28.71,ok
300302042_0001.jpg,ygo_card,0.9479,0.9942,49.99,50.16,ok
300302042_0002.jpg,ygo_card,0.9622,0.9838,24.86,25.24,ok
300302046_0000.jpg,ygo_card,0.9313,0.9835,32.93,33.43,ok
300302046_0001.jpg,ygo_card,0.9535,0.9823,31.16,31.7,ok
300302046_0002.jpg,ygo_card,0.9504,0.9821,30.58,31.05,ok
300302047_0000.jpg,ygo_card,0.808,0.9824,36.59,37.1,ok
300302047_0001.jpg,ygo_card,0.4984,0.9319,47.82,50.9,ok
300302047_0002.jpg,ygo_card,0.9477,0.9784,40.34,41.21,ok
300302073_0000.jpg,ygo_card,0.9505,0.9885,46.04,46.4,ok
300302073_0001.jpg,ygo_card,0.9628,0.9853,27.14,27.51,ok
300302073_0002.jpg,ygo_card,0.9505,0.9864,47.05,47.66,ok
300302074_0000.jpg,ygo_card,0.9421,0.9744,34.17,35.03,ok
300302074_0001.jpg,ygo_card,0.9458,0.9823,26.87,27.3,ok
300302074_0002.jpg,ygo_card,0.9499,0.9871,33.67,34.01,ok
300302075_0000.jpg,ygo_card,0.9516,0.9848,31.78,32.25,ok
300302075_0001.jpg,ygo_card,0.953,0.9888,44.34,44.78,ok
300302075_0002.jpg,ygo_card,0.9458,0.9832,28.31,28.71,ok
30100551_0000.jpg,ygo_card,0.9602,0.9865,31.03,31.38,ok
30100551_0001.jpg,ygo_card,0.9469,0.983,30.0,30.21,ok
30100551_0002.jpg,ygo_card,0.9644,0.9887,31.12,31.38,ok
30118701_0000.jpg,ygo_card,0.9563,0.9896,51.11,51.49,ok
30118701_0001.jpg,ygo_card,0.9628,0.9824,42.27,42.95,ok
30118701_0002.jpg,ygo_card,0.9605,0.9816,46.48,47.33,ok
30123142_0000.jpg,ygo_card,0.9611,0.9881,39.55,39.96,ok
30123142_0001.jpg,ygo_card,0.9661,0.9841,45.19,45.91,ok
30123142_0002.jpg,ygo_card,0.9643,0.988,37.89,38.17,ok
30299166_0000.jpg,ygo_card,0.9605,0.9898,46.25,46.65,ok
30299166_0001.jpg,ygo_card,0.9566,0.9833,39.64,40.28,ok
30299166_0002.jpg,ygo_card,0.9529,0.9872,45.51,45.99,ok
30350202_0000.jpg,ygo_card,0.9607,0.9853,42.7,43.33,ok
30350202_0001.jpg,ygo_card,0.9533,0.9873,43.49,44.03,ok
30350202_0002.jpg,ygo_card,0.9599,0.9902,49.24,49.66,ok
30398342_0000.jpg,ygo_card,0.9601,0.9926,40.9,41.12,ok
30398342_0001.jpg,ygo_card,0.9688,0.9834,38.98,39.59,ok
30398342_0002.jpg,ygo_card,0.9631,0.9773,23.98,24.31,ok
30430448_0000.jpg,ygo_card,0.9672,0.9824,22.25,22.3,ok
30430448_0001.jpg,ygo_card,0.9627,0.9895,45.82,46.0,ok
30430448_0002.jpg,ygo_card,0.959,0.9853,26.96,27.28,ok
30450531_0000.jpg,ygo_card,0.9612,0.9841,44.01,44.59,ok
30450531_0001.jpg,ygo_card,0.9522,0.9826,26.24,26.66,ok
30450531_0002.jpg,ygo_card,0.9528,0.9865,48.63,49.15,ok
30583090_0000.jpg,ygo_card,0.9632,0.9833,27.82,28.25,ok
30583090_0001.jpg,ygo_card,0.9615,0.9887,47.42,47.67,ok
30583090_0002.jpg,ygo_card,0.9616,0.9828,39.58,40.2,ok
30600344_0000.jpg,ygo_card,0.9523,0.9893,39.47,39.79,ok
30600344_0001.jpg,ygo_card,0.9575,0.9843,25.12,25.45,ok
30600344_0002.jpg,ygo_card,0.961,0.9764,35.02,35.45,ok
30802207_0000.jpg,ygo_card,0.9593,0.9814,27.79,28.27,ok
30802207_0001.jpg,ygo_card,0.9537,0.9814,30.18,30.48,ok
30802207_0002.jpg,ygo_card,0.9595,0.9839,35.42,35.95,ok
31044787_0000.jpg,ygo_card,0.9678,0.9839,33.35,33.87,ok
31044787_0001.jpg,ygo_card,0.9641,0.9848,32.6,33.01,ok
31044787_0002.jpg,ygo_card,0.964,0.9879,45.31,45.77,ok
31059809_0000.jpg,ygo_card,0.9673,0.991,51.34,51.6,ok
31059809_0001.jpg,ygo_card,0.9674,0.9853,34.24,34.71,ok
31059809_0002.jpg,ygo_card,0.9664,0.9893,45.35,45.8,ok
31213049_0000.jpg,ygo_card,0.9599,0.9814,40.28,40.97,ok
31213049_0001.jpg,ygo_card,0.9616,0.9892,40.53,40.92,ok
31213049_0002.jpg,ygo_card,0.9623,0.9813,26.57,27.01,ok
31226177_0000.jpg,ygo_card,0.9615,0.9837,30.85,31.31,ok
31226177_0001.jpg,ygo_card,0.967,0.9896,49.54,49.95,ok
31226177_0002.jpg,ygo_card,0.9724,0.9812,22.31,22.64,ok
31313405_0000.jpg,ygo_card,0.9502,0.9898,38.09,38.35,ok
31313405_0001.jpg,ygo_card,0.951,0.9874,31.08,31.42,ok
31313405_0002.jpg,ygo_card,0.9619,0.99,53.22,53.63,ok
31444249_0000.jpg,ygo_card,0.9614,0.9793,32.25,32.88,ok
31444249_0001.jpg,ygo_card,0.9621,0.9849,30.09,30.49,ok
31444249_0002.jpg,ygo_card,0.9676,0.9835,29.44,29.85,ok
31461282_0000.jpg,ygo_card,0.9643,0.9814,25.39,25.82,ok
31461282_0001.jpg,ygo_card,0.9633,0.9841,26.74,27.1,ok
31461282_0002.jpg,ygo_card,0.9644,0.9866,39.34,39.81,ok
3149401_0000.jpg,ygo_card,0.9679,0.9872,22.56,22.82,ok
3149401_0001.jpg,ygo_card,0.9577,0.9787,27.02,27.55,ok
3149401_0002.jpg,ygo_card,0.9652,0.9817,27.29,27.78,ok
3149764_0000.jpg,ygo_card,0.9493,0.9893,35.09,35.37,ok
3149764_0001.jpg,ygo_card,0.9639,0.9864,29.52,29.76,ok
3149764_0002.jpg,ygo_card,0.9602,0.9877,47.6,48.13,ok
31553716_0000.jpg,ygo_card,0.957,0.9852,61.48,62.06,ok
31553716_0001.jpg,ygo_card,0.9639,0.9895,53.02,53.53,ok
31553716_0002.jpg,ygo_card,0.9648,0.9791,26.74,27.25,ok
3160805_0000.jpg,ygo_card,0.9574,0.9876,30.65,30.91,ok
3160805_0001.jpg,ygo_card,0.9623,0.9758,25.38,25.95,ok
3160805_0002.jpg,ygo_card,0.9577,0.9826,41.48,42.19,ok
31699677_0000.jpg,ygo_card,0.9628,0.988,51.77,52.32,ok
31699677_0001.jpg,ygo_card,0.956,0.986,32.05,32.3,ok
31699677_0002.jpg,ygo_card,0.9654,0.9842,27.7,28.03,ok
31890399_0000.jpg,ygo_card,0.9623,0.9906,48.31,48.52,ok
31890399_0001.jpg,ygo_card,0.9525,0.9878,29.54,29.83,ok
31890399_0002.jpg,ygo_card,0.9636,0.9933,35.52,35.69,ok
31919988_0000.jpg,ygo_card,0.9594,0.982,30.26,30.63,ok
31919988_0001.jpg,ygo_card,0.9655,0.9845,30.14,30.51,ok
31919988_0002.jpg,ygo_card,0.9614,0.9865,45.48,46.08,ok
32339440_0000.jpg,ygo_card,0.9648,0.9898,33.51,33.71,ok
32339440_0001.jpg,ygo_card,0.9564,0.9886,36.68,37.02,ok
32339440_0002.jpg,ygo_card,0.9562,0.9807,40.24,40.94,ok
3248469_0000.jpg,ygo_card,0.9524,0.9895,38.56,38.86,ok
3248469_0001.jpg,ygo_card,0.9635,0.9736,24.48,24.77,ok
3248469_0002.jpg,ygo_card,0.9635,0.9855,46.91,47.54,ok
32671443_0000.jpg,ygo_card,0.9624,0.9858,33.93,34.41,ok
32671443_0001.jpg,ygo_card,0.9456,0.9869,30.2,30.57,ok
32671443_0002.jpg,ygo_card,0.9636,0.9855,38.23,38.74,ok
32752319_0000.jpg,ygo_card,0.9589,0.9901,45.06,45.39,ok
32752319_0001.jpg,ygo_card,0.962,0.9885,39.41,39.82,ok
32752319_0002.jpg,ygo_card,0.9646,0.9913,51.21,51.57,ok
3280747_0000.jpg,ygo_card,0.9635,0.9904,39.1,39.32,ok
3280747_0001.jpg,ygo_card,0.9542,0.9881,43.44,43.78,ok
3280747_0002.jpg,ygo_card,0.958,0.9869,23.7,23.92,ok
32986898_0000.jpg,ygo_card,0.9648,0.987,37.2,37.29,ok
32986898_0001.jpg,ygo_card,0.9532,0.9855,39.19,39.7,ok
32986898_0002.jpg,ygo_card,0.9659,0.9853,36.8,37.3,ok
32995007_0000.jpg,ygo_card,0.9654,0.983,36.59,37.19,ok
32995007_0001.jpg,ygo_card,0.9632,0.99,40.49,40.78,ok
32995007_0002.jpg,ygo_card,0.9548,0.9881,37.07,37.5,ok
32995276_0000.jpg,ygo_card,0.9425,0.9852,34.03,34.47,ok
32995276_0001.jpg,ygo_card,0.9642,0.9868,49.29,49.89,ok
32995276_0002.jpg,ygo_card,0.9579,0.9901,50.19,50.54,ok
33129626_0000.jpg,ygo_card,0.9592,0.9864,42.03,42.58,ok
33129626_0001.jpg,ygo_card,0.9587,0.9886,50.78,51.28,ok
33129626_0002.jpg,ygo_card,0.9623,0.9801,40.42,41.18,ok
33248692_0000.jpg,ygo_card,0.962,0.9858,44.24,44.81,ok
33248692_0001.jpg,ygo_card,0.9605,0.9838,23.56,23.89,ok
33248692_0002.jpg,ygo_card,0.9699,0.9847,38.06,38.56,ok
33325951_0000.jpg,ygo_card,0.9644,0.9901,50.82,51.14,ok
33325951_0001.jpg,ygo_card,0.9654,0.9853,26.58,26.91,ok
33325951_0002.jpg,ygo_card,0.9688,0.9833,25.8,26.18,ok
33467872_0000.jpg,ygo_card,0.9586,0.986,34.24,34.64,ok
33467872_0001.jpg,ygo_card,0.9573,0.9781,32.55,33.21,ok
33467872_0002.jpg,ygo_card,0.9554,0.9858,27.52,27.69,ok
33491462_0000.jpg,ygo_card,0.9612,0.9828,44.21,44.97,ok
33491462_0001.jpg,ygo_card,0.9529,0.9877,42.88,43.37,ok
33491462_0002.jpg,ygo_card,0.9537,0.9856,37.52,37.48,ok
3361010_0000.jpg,ygo_card,0.9682,0.9803,22.96,23.36,ok
3361010_0001.jpg,ygo_card,0.9573,0.9905,48.63,48.96,ok
3361010_0002.jpg,ygo_card,0.9667,0.9845,23.79,24.08,ok
33776843_0000.jpg,ygo_card,0.9611,0.9754,24.74,25.32,ok
33776843_0001.jpg,ygo_card,0.9618,0.99,41.35,41.7,ok
33776843_0002.jpg,ygo_card,0.9642,0.9889,47.64,48.14,ok
33909817_0000.jpg,ygo_card,0.9563,0.9883,52.05,52.48,ok
33909817_0001.jpg,ygo_card,0.9583,0.9775,22.5,23.02,ok
33909817_0002.jpg,ygo_card,0.9628,0.9871,30.6,30.91,ok
34001672_0000.jpg,ygo_card,0.9555,0.9879,42.16,42.48,ok
34001672_0001.jpg,ygo_card,0.9507,0.9723,23.19,23.83,ok
34001672_0002.jpg,ygo_card,0.9604,0.9855,36.93,37.45,ok
34379489_0000.jpg,ygo_card,0.9576,0.9861,26.96,27.23,ok
34379489_0001.jpg,ygo_card,0.957,0.9904,34.48,34.63,ok
34379489_0002.jpg,ygo_card,0.9648,0.9889,29.16,29.41,ok
34536276_0000.jpg,ygo_card,0.9501,0.9856,25.62,25.91,ok
34536276_0001.jpg,ygo_card,0.9632,0.9889,45.1,45.55,ok
34536276_0002.jpg,ygo_card,0.964,0.9882,41.76,42.11,ok
34690953_0000.jpg,ygo_card,0.9523,0.9853,43.88,44.5,ok
34690953_0001.jpg,ygo_card,0.9675,0.9847,27.76,28.1,ok
34690953_0002.jpg,ygo_card,0.9655,0.9865,36.59,37.02,ok
34813545_0000.jpg,ygo_card,0.958,0.9796,21.7,22.11,ok
34813545_0001.jpg,ygo_card,0.9655,0.9798,40.48,41.28,ok
34813545_0002.jpg,ygo_card,0.9574,0.9909,50.43,50.81,ok
34815282_0000.jpg,ygo_card,0.9678,0.9852,24.99,25.28,ok
34815282_0001.jpg,ygo_card,0.9604,0.9896,46.3,46.69,ok
34815282_0002.jpg,ygo_card,0.9661,0.9852,24.37,24.63,ok
34822851_0000.jpg,ygo_card,0.9668,0.9832,30.91,31.12,ok
34822851_0001.jpg,ygo_card,0.954,0.9904,57.05,57.47,ok
34822851_0002.jpg,ygo_card,0.9613,0.9882,27.94,28.13,ok
34961968_0000.jpg,ygo_card,0.9561,0.9824,28.54,29.01,ok
34961968_0001.jpg,ygo_card,0.9603,0.9891,25.42,25.64,ok
34961968_0002.jpg,ygo_card,0.9636,0.9859,33.98,34.38,ok
35014241_0000.jpg,ygo_card,0.9314,0.9856,35.23,35.65,ok
35014241_0001.jpg,ygo_card,0.9534,0.9893,48.76,49.0,ok
35014241_0002.jpg,ygo_card,0.9681,0.9808,31.63,32.11,ok
35195612_0000.jpg,ygo_card,0.9634,0.9849,37.06,37.6,ok
35195612_0001.jpg,ygo_card,0.9588,0.9808,29.75,30.27,ok
35195612_0002.jpg,ygo_card,0.9567,0.9877,36.87,37.26,ok
35494087_0000.jpg,ygo_card,0.9623,0.9762,27.26,27.88,ok
35494087_0001.jpg,ygo_card,0.9619,0.9889,45.43,45.85,ok
35494087_0002.jpg,ygo_card,0.961,0.9841,37.72,38.16,ok
3580032_0000.jpg,ygo_card,0.9641,0.981,31.72,32.32,ok
3580032_0001.jpg,ygo_card,0.9629,0.9882,42.73,43.03,ok
3580032_0002.jpg,ygo_card,0.9436,0.9805,32.69,33.32,ok
36100154_0000.jpg,ygo_card,0.9648,0.9892,49.68,50.13,ok
36100154_0001.jpg,ygo_card,0.9608,0.9868,41.34,41.75,ok
36100154_0002.jpg,ygo_card,0.9603,0.9851,44.74,45.38,ok
36114945_0000.jpg,ygo_card,0.9536,0.9843,38.07,38.65,ok
36114945_0001.jpg,ygo_card,0.9609,0.9824,37.8,38.16,ok
36114945_0002.jpg,ygo_card,0.9541,0.9868,26.08,26.32,ok
36405256_0000.jpg,ygo_card,0.9521,0.9866,42.81,43.34,ok
36405256_0001.jpg,ygo_card,0.9633,0.9839,42.75,43.42,ok
36405256_0002.jpg,ygo_card,0.9584,0.9912,50.95,51.27,ok
36472900_0000.jpg,ygo_card,0.9656,0.984,27.82,28.22,ok
36472900_0001.jpg,ygo_card,0.9596,0.9866,42.79,43.3,ok
36472900_0002.jpg,ygo_card,0.9529,0.9879,46.42,46.9,ok
36521307_0000.jpg,ygo_card,0.9684,0.9873,42.56,43.06,ok
36521307_0001.jpg,ygo_card,0.9644,0.9885,39.37,39.69,ok
36521307_0002.jpg,ygo_card,0.9654,0.9862,40.16,40.69,ok
3679218_0000.jpg,ygo_card,0.9595,0.9867,33.97,34.41,ok
3679218_0001.jpg,ygo_card,0.9631,0.9896,45.38,45.75,ok
3679218_0002.jpg,ygo_card,0.9634,0.9884,52.17,52.67,ok
37083210_0000.jpg,ygo_card,0.9556,0.9894,49.91,50.38,ok
37083210_0001.jpg,ygo_card,0.9686,0.9912,50.39,50.75,ok
37083210_0002.jpg,ygo_card,0.9582,0.9915,47.99,48.31,ok
37115575_0000.jpg,ygo_card,0.9641,0.989,49.61,50.1,ok
37115575_0001.jpg,ygo_card,0.9546,0.9891,39.73,40.11,ok
37115575_0002.jpg,ygo_card,0.9653,0.9835,36.42,37.02,ok
37243151_0000.jpg,ygo_card,0.9552,0.9887,54.23,54.33,ok
37243151_0001.jpg,ygo_card,0.9649,0.9872,31.87,32.2,ok
37243151_0002.jpg,ygo_card,0.9634,0.9861,48.46,49.12,ok
37322745_0000.jpg,ygo_card,0.9523,0.9798,30.36,30.89,ok
37322745_0001.jpg,ygo_card,0.9694,0.9897,37.69,37.91,ok
37322745_0002.jpg,ygo_card,0.9656,0.9786,25.81,26.28,ok
37412656_0000.jpg,ygo_card,0.9665,0.9886,46.9,47.32,ok
37412656_0001.jpg,ygo_card,0.9657,0.9892,33.54,33.84,ok
37412656_0002.jpg,ygo_card,0.9398,0.9529,28.51,29.84,ok
37720300_0000.jpg,ygo_card,0.9557,0.9891,43.26,43.69,ok
37720300_0001.jpg,ygo_card,0.9583,0.9882,46.02,46.48,ok
37720300_0002.jpg,ygo_card,0.9492,0.9908,32.71,32.9,ok
37745740_0000.jpg,ygo_card,0.9518,0.9905,45.99,46.41,ok
37745740_0001.jpg,ygo_card,0.9653,0.9902,49.21,49.6,ok
37745740_0002.jpg,ygo_card,0.965,0.9909,37.64,37.86,ok
37781520_0000.jpg,ygo_card,0.9647,0.9878,46.87,47.36,ok
37781520_0001.jpg,ygo_card,0.9645,0.9906,38.91,38.83,ok
37781520_0002.jpg,ygo_card,0.9512,0.9891,38.37,38.77,ok
38277918_0000.jpg,ygo_card,0.9553,0.9908,54.38,54.84,ok
38277918_0001.jpg,ygo_card,0.957,0.9877,40.77,41.2,ok
38277918_0002.jpg,ygo_card,0.9546,0.9881,46.4,46.89,ok
38480590_0000.jpg,ygo_card,0.9573,0.9853,30.08,30.48,ok
38480590_0001.jpg,ygo_card,0.9628,0.9878,48.83,49.35,ok
38480590_0002.jpg,ygo_card,0.9518,0.98,31.68,32.27,ok
38517737_0000.jpg,ygo_card,0.9722,0.9877,32.16,32.53,ok
38517737_0001.jpg,ygo_card,0.9654,0.9836,29.63,30.07,ok
38517737_0002.jpg,ygo_card,0.9488,0.9823,25.39,25.82,ok
38628859_0000.jpg,ygo_card,0.9552,0.9834,44.96,45.63,ok
38628859_0001.jpg,ygo_card,0.9685,0.9919,46.94,47.17,ok
38628859_0002.jpg,ygo_card,0.9635,0.9848,40.32,40.75,ok
38737148_0000.jpg,ygo_card,0.9647,0.9802,44.38,45.26,ok
38737148_0001.jpg,ygo_card,0.9624,0.9875,46.67,47.11,ok
38737148_0002.jpg,ygo_card,0.8528,0.7077,41.66,58.6,ok
38999506_0000.jpg,ygo_card,0.9625,0.9811,28.34,28.77,ok
38999506_0001.jpg,ygo_card,0.9465,0.9898,43.91,44.24,ok
38999506_0002.jpg,ygo_card,0.9656,0.9805,22.71,23.15,ok
39111158_0000.jpg,ygo_card,0.9668,0.9853,45.08,45.73,ok
39111158_0001.jpg,ygo_card,0.9657,0.9873,42.48,42.96,ok
39111158_0002.jpg,ygo_card,0.9654,0.9798,24.67,25.15,ok
39284521_0000.jpg,ygo_card,0.9604,0.9878,31.74,32.09,ok
39284521_0001.jpg,ygo_card,0.9648,0.9867,29.06,29.35,ok
39284521_0002.jpg,ygo_card,0.9676,0.989,40.71,41.07,ok
39354437_0000.jpg,ygo_card,0.9625,0.986,50.22,50.86,ok
39354437_0001.jpg,ygo_card,0.9547,0.9857,35.23,35.64,ok
39354437_0002.jpg,ygo_card,0.9685,0.9826,25.69,25.97,ok
39439590_0000.jpg,ygo_card,0.9612,0.9887,37.62,37.92,ok
39439590_0001.jpg,ygo_card,0.9695,0.9754,21.13,21.66,ok
39439590_0002.jpg,ygo_card,0.9638,0.9844,28.89,29.32,ok
39468724_0000.jpg,ygo_card,0.9633,0.9877,50.21,50.77,ok
39468724_0001.jpg,ygo_card,0.9594,0.989,47.46,47.83,ok
39468724_0002.jpg,ygo_card,0.9575,0.9891,52.22,52.75,ok
39622156_0000.jpg,ygo_card,0.9471,0.9905,44.86,45.06,ok
39622156_0001.jpg,ygo_card,0.9552,0.9891,40.44,40.78,ok
39622156_0002.jpg,ygo_card,0.9599,0.9855,25.84,26.14,ok
39648965_0000.jpg,ygo_card,0.9597,0.9895,44.45,44.86,ok
39648965_0001.jpg,ygo_card,0.9535,0.9906,46.73,47.03,ok
39648965_0002.jpg,ygo_card,0.9616,0.9865,25.52,25.82,ok
39674352_0000.jpg,ygo_card,0.9595,0.9878,48.3,48.66,ok
39674352_0001.jpg,ygo_card,0.964,0.9791,27.76,28.24,ok
39674352_0002.jpg,ygo_card,0.9518,0.9895,46.02,46.42,ok
39996157_0000.jpg,ygo_card,0.9604,0.9752,32.53,33.32,ok
39996157_0001.jpg,ygo_card,0.955,0.9866,33.35,33.67,ok
